Id,tweet,Likes,Retweets,Date,id,created_at,replies_count,retweets_count,likes_count,hashtags,cashtags,language,link,conversation_id,Jahr,Monat,Tag,time,user_id,username
1642730969093292034,"Learn Python for Data Science using these Courses- https://t.co/yCzkYhA7No

#Machinelearning #100DaysOfCode #IoT #100DaysOfMLCode #Python #javascript #Serverless #womenwhocode #cybersecurity #RStats #CodeNewbie #DataScience #DEVCommunity #BigData #Analytics #pythonprogramming https://t.co/gJcY4hzOsq",318,88,2023-04-03 03:29:18,1642730969093292034,2023-04-03 03:29:18,0,88,318,"['Machinelearning', '100DaysOfCode', 'IoT', '100DaysOfMLCode', 'Python', 'javascript', 'Serverless', 'womenwhocode', 'cybersecurity', 'RStats', 'CodeNewbie', 'DataScience', 'DEVCommunity', 'BigData', 'Analytics', 'pythonprogramming']",[],en,https://twitter.com/tut_ml/status/1642730969093292034,1642730969093292034,2023,4,3,03:29:18,1235858964102787077,tut_ml
1642701449858621440,"How to Create Dashboard with cards and KPIs indicators in Python
#python #pythonprogramming #morioh
https://t.co/3X88gwQpFS",1093,278,2023-04-03 01:32:00,1642701449858621440,2023-04-03 01:32:00,7,278,1093,"['python', 'pythonprogramming', 'morioh']",[],en,https://twitter.com/PythonPr/status/1642701449858621440,1642701449858621440,2023,4,3,01:32:00,855384627975831553,PythonPr
1642664846381441024,ChatGPT Cheat-Sheet! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode https://t.co/hvnb9XwU6W,56,21,2023-04-02 23:06:33,1642664846381441024,2023-04-02 23:06:33,0,21,56,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/Asim_SMS/status/1642664846381441024,1642664846381441024,2023,4,2,23:06:33,3283237836,Asim_SMS
1642567832511684612,"Best #Statistics Books for Data Science! #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS  #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode 
https://t.co/nBacuY8DXD https://t.co/s0LX3yg3iO",284,81,2023-04-02 16:41:03,1642567832511684612,2023-04-02 16:41:03,3,81,284,"['Statistics', 'BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642567832511684612,1642567832511684612,2023,4,2,16:41:03,4263007693,gp_pulipaka
1642564062960599042,"Making an Artificial Neural Network! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode   
https://t.co/h6wuuqW28E https://t.co/pOUkKvcIH2",46,22,2023-04-02 16:26:04,1642564062960599042,2023-04-02 16:26:04,0,22,46,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642564062960599042,1642564062960599042,2023,4,2,16:26:04,4263007693,gp_pulipaka
1642562790387752961,"ChatGPT Cheat-Sheet! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode   
https://t.co/5TRsCgd9CX https://t.co/6GvoQBbTay",485,123,2023-04-02 16:21:01,1642562790387752961,2023-04-02 16:21:01,11,123,485,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642562790387752961,1642562790387752961,2023,4,2,16:21:01,4263007693,gp_pulipaka
1642560025112502275,"#SQL Queries Run in This Order! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode   
https://t.co/hX7HhU3tj5 https://t.co/V7qHUqZTLX",174,66,2023-04-02 16:10:01,1642560025112502275,2023-04-02 16:10:01,0,66,174,"['SQL', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642560025112502275,1642560025112502275,2023,4,2,16:10:01,4263007693,gp_pulipaka
1642557599773241345,"Best Books on Data Science!   In the subject of data science, Python is the most extensively used programming languages.  Pandas, NumPy, scikit-learn, Matplotlib, and SciPy are just a few of the Python packages and libraries that are specifically suited for specific functions.  So, if you’re seeking the Best Books, on Python for Data Science, these are the books for you to look into.  #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode
https://t.co/882XuE8k7X",229,76,2023-04-02 16:00:23,1642557599773241345,2023-04-02 16:00:23,1,76,229,"['BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642557599773241345,1642557599773241345,2023,4,2,16:00:23,4263007693,gp_pulipaka
1642554863619039234,"Artificial Neural Networks. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysOfCode 
https://t.co/xareBv9mUD https://t.co/StoM48UahE",94,35,2023-04-02 15:49:31,1642554863619039234,2023-04-02 15:49:31,1,35,94,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysOfCode']",[],en,https://twitter.com/gp_pulipaka/status/1642554863619039234,1642554863619039234,2023,4,2,15:49:31,4263007693,gp_pulipaka
1642528138923212800,concrete example of functional programming in Python https://t.co/j4ioa0KAeI,70,4,2023-04-02 14:03:19,1642528138923212800,2023-04-02 14:03:19,2,4,70,,[],en,https://twitter.com/DynamicWebPaige/status/1642528138923212800,1642528138923212800,2023,4,2,14:03:19,18104734,DynamicWebPaige
1642527879257903107,"Experimenting this morning with LLM-assisted programming. 

Today's prompt: ""write a python function that takes the parameters of two poisson distributions and computes the probability of superiority""

Results in this notebook: https://t.co/JUYSaB8IND",32,2,2023-04-02 14:02:17,1642527879257903107,2023-04-02 14:02:17,4,2,32,,[],en,https://twitter.com/AllenDowney/status/1642527879257903107,1642527879257903107,2023,4,2,14:02:17,1337348780,AllenDowney
1642445010212626434,"Stock Market Analysis with Pandas Python Programming
#python #pandas
https://t.co/wjeiw3zdmW",568,135,2023-04-02 08:33:00,1642445010212626434,2023-04-02 08:33:00,7,135,568,"['python', 'pandas']",[],en,https://twitter.com/Python_Dv/status/1642445010212626434,1642445010212626434,2023,4,2,08:33:00,743780794997547008,Python_Dv
1642379221166071808,"A list of 145 Data Science Projects solved &amp; explained with Python

Link: https://t.co/4S0xZ3uXLC

#Data #DataScience #dataanalysis #DataAnalytics #dataScientist #machinelearning #python #pythonprogramming #pythonprojects #pythoncode #artificialintelligence #ai #100DaysOfCode https://t.co/7OD6SNqEBp",652,239,2023-04-02 04:11:34,1642379221166071808,2023-04-02 04:11:34,11,239,652,"['Data', 'DataScience', 'dataanalysis', 'DataAnalytics', 'dataScientist', 'machinelearning', 'python', 'pythonprogramming', 'pythonprojects', 'pythoncode', 'artificialintelligence', 'ai', '100DaysOfCode']",[],en,https://twitter.com/amankk_9/status/1642379221166071808,1642379221166071808,2023,4,2,04:11:34,4244082140,amankk_9
1642371794051973120,"The 16 Best Books on #ApacheSpark for 2023! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode  
https://t.co/WpeO6v6QUm https://t.co/N1qOW4WdyF",88,38,2023-04-02 03:42:04,1642371794051973120,2023-04-02 03:42:04,0,38,88,"['ApacheSpark', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642371794051973120,1642371794051973120,2023,4,2,03:42:04,4263007693,gp_pulipaka
1642371542326685696,"10 Data Science Books for Beginners to Experts! #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode
https://t.co/SIui5hOrIN https://t.co/y00tNziVXv",135,55,2023-04-02 03:41:04,1642371542326685696,2023-04-02 03:41:04,1,55,135,"['BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642371542326685696,1642371542326685696,2023,4,2,03:41:04,4263007693,gp_pulipaka
1642370776392163335,"Robotics at Home with Raspberry Pi Pico! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT#Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode  
https://t.co/BEVZJqnD1c https://t.co/byoxX1CdYZ",60,25,2023-04-02 03:38:01,1642370776392163335,2023-04-02 03:38:01,0,25,60,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642370776392163335,1642370776392163335,2023,4,2,03:38:01,4263007693,gp_pulipaka
1642367992292884481,"Learn Statistics for FREE with these Online Courses- https://t.co/04Hg1nfODd

#Machinelearning #100DaysOfCode #IoT #100DaysOfMLCode #Python #javascript #Serverless #womenwhocode #cybersecurity #RStats #CodeNewbie #DataScience #DEVCommunity #BigData #Analytics #pythonprogramming https://t.co/S4Q0Hrppvg",909,243,2023-04-02 03:26:57,1642367992292884481,2023-04-02 03:26:57,9,243,909,"['Machinelearning', '100DaysOfCode', 'IoT', '100DaysOfMLCode', 'Python', 'javascript', 'Serverless', 'womenwhocode', 'cybersecurity', 'RStats', 'CodeNewbie', 'DataScience', 'DEVCommunity', 'BigData', 'Analytics', 'pythonprogramming']",[],en,https://twitter.com/tut_ml/status/1642367992292884481,1642367992292884481,2023,4,2,03:26:57,1235858964102787077,tut_ml
1642367688902098944,"Learn Statistics for FREE with these Online Courses- https://t.co/04Hg1nfODd

#DataScientist #Programming #Coding #100DaysofCode #SQL #Python #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #TensorFlow #AI #AINews #sqltrain #SQLServer #Statistics #TensorFlow https://t.co/zqPh5tfPVt",55,14,2023-04-02 03:25:45,1642367688902098944,2023-04-02 03:25:45,0,14,55,"['DataScientist', 'Programming', 'Coding', '100DaysofCode', 'SQL', 'Python', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'TensorFlow', 'AI', 'AINews', 'sqltrain', 'SQLServer', 'Statistics', 'TensorFlow']",[],en,https://twitter.com/tut_ml/status/1642367688902098944,1642367688902098944,2023,4,2,03:25:45,1235858964102787077,tut_ml
1642354747423465472,"Stay-Up-to-Date with the Latest Books, Tools and Technologies. #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode 
https://t.co/gmYX2rCdoz https://t.co/LcZJ3xRTz2",74,33,2023-04-02 02:34:19,1642354747423465472,2023-04-02 02:34:19,0,33,74,"['BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642354747423465472,1642354747423465472,2023,4,2,02:34:19,4263007693,gp_pulipaka
1642352670626447363,"Must-Know Tools For Python Programming Language. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode
https://t.co/9CnJ9c5wkO https://t.co/VDtKdMixNd",95,36,2023-04-02 02:26:04,1642352670626447363,2023-04-02 02:26:04,3,36,95,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642352670626447363,1642352670626447363,2023,4,2,02:26:04,4263007693,gp_pulipaka
1642348644098785281,"How to Convert #Jupyter Notebook into ML #WebApp? #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode  
https://t.co/kkMhJj7ldm https://t.co/8lnZkjDzJE",67,30,2023-04-02 02:10:04,1642348644098785281,2023-04-02 02:10:04,0,30,67,"['Jupyter', 'WebApp', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642348644098785281,1642348644098785281,2023,4,2,02:10:04,4263007693,gp_pulipaka
1642283343797706752,"The ULTIMATE Roadmap to learn Data Analyst Skills in 2023 🚀

✔️ Gain proficiency in SQL, database management and experience working with large datasets.

✔️ Dig into Python (Pandas, Numpy, SciPy, Matplotlib, Seaborn) or R (dplyr, ggplot, Tidyverse) programming languages. https://t.co/mTwPoBKORQ",98,32,2023-04-01 21:50:35,1642283343797706752,2023-04-01 21:50:35,3,32,98,,[],en,https://twitter.com/kennedykwangari/status/1642283343797706752,1642283343797706752,2023,4,1,21:50:35,787252942063669248,kennedykwangari
1642229640726020098,"Data engineer skills

#ArtificialIntelligence #AI #ML #DataScience #DataScientists #CodeNewbies #Tech #deeplearning #CyberSecurity #Python #Coding  #javascript #rstats #100DaysOfCode #programming #Linux #IoT #IIoT #BigData https://t.co/bpWT0wCXy6",215,50,2023-04-01 18:17:12,1642229640726020098,2023-04-01 18:17:12,2,50,215,"['ArtificialIntelligence', 'AI', 'ML', 'DataScience', 'DataScientists', 'CodeNewbies', 'Tech', 'deeplearning', 'CyberSecurity', 'Python', 'Coding', 'javascript', 'rstats', '100DaysOfCode', 'programming', 'Linux', 'IoT', 'IIoT', 'BigData']",[],en,https://twitter.com/BDAnalyticsnews/status/1642229640726020098,1642229640726020098,2023,4,1,18:17:12,1729180992,BDAnalyticsnews
1642201668992266243,"3 Books for Beginning Data Science &amp; Analytics! #BigData #Analytics #DataScience 
#AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode
https://t.co/pfN6DJi0wY https://t.co/hounSsZSQ8",323,123,2023-04-01 16:26:03,1642201668992266243,2023-04-01 16:26:03,0,123,323,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642201668992266243,1642201668992266243,2023,4,1,16:26:03,4263007693,gp_pulipaka
1642197645681721347,"9+ Best Deep Learning #Books for Beginners to Experts! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode 
https://t.co/Vh9m9B3cGX https://t.co/IXJvgUc8p2",188,73,2023-04-01 16:10:03,1642197645681721347,2023-04-01 16:10:03,1,73,188,"['Books', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642197645681721347,1642197645681721347,2023,4,1,16:10:03,4263007693,gp_pulipaka
1642197643597062145,"BestBooks on  Artificial Intelligence .#BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode 
https://t.co/7xwIFCYVoe https://t.co/JXHNCJOSGH",75,32,2023-04-01 16:10:03,1642197643597062145,2023-04-01 16:10:03,1,32,75,"['BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642197643597062145,1642197643597062145,2023,4,1,16:10:03,4263007693,gp_pulipaka
1642195185445609479,"The MIT #Mathematics of #MachineLearning Courseware! #BigData #Analytics #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode  
https://t.co/XEw0T7p0IE https://t.co/F2uMIOgT5y",39,11,2023-04-01 16:00:17,1642195185445609479,2023-04-01 16:00:17,1,11,39,"['Mathematics', 'MachineLearning', 'BigData', 'Analytics', 'DataScience', 'AI', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1642195185445609479,1642195185445609479,2023,4,1,16:00:17,4263007693,gp_pulipaka
1642079441588482049,"How to Work with JSON Files in Python, with Examples
☞ https://t.co/rRREVPnUQ6

#python #json #programming #developer #morioh #programmer #coding #softwaredeveloper #computerscience #webdev #webdeveloper #webdevelopment",208,49,2023-04-01 08:20:21,1642079441588482049,2023-04-01 08:20:21,1,49,208,"['python', 'json', 'programming', 'developer', 'morioh', 'programmer', 'coding', 'softwaredeveloper', 'computerscience', 'webdev', 'webdeveloper', 'webdevelopment']",[],en,https://twitter.com/pythoncodequs/status/1642079441588482049,1642079441588482049,2023,4,1,08:20:21,737913022006579200,pythoncodequs
1642064257473826817,"Python is a versatile programming language that can be used for web development, data analysis, artificial intelligence, automation, scientific computing, and much more! 🐍💻 
By @ingliguori
#Python #Programming #AI #DataScience #DEVCommunity https://t.co/zaBzu2FKCW",125,63,2023-04-01 07:20:01,1642064257473826817,2023-04-01 07:20:01,0,63,125,"['Python', 'Programming', 'AI', 'DataScience', 'DEVCommunity']",[],en,https://twitter.com/ingliguori/status/1642064257473826817,1642064257473826817,2023,4,1,07:20:01,836510570,ingliguori
1642045997546196998,"5 FREE Programming courses from MIT

These would teach you Python, Machine Learning, AI and Game Dev:",139,39,2023-04-01 06:07:28,1642045997546196998,2023-04-01 06:07:28,9,39,139,,[],en,https://twitter.com/ujjwalscript/status/1642045997546196998,1642045997546196998,2023,4,1,06:07:28,339661350,ujjwalscript
1641999257359253504,"PyFlow: Visual Scripting Framework for Python
☞ https://t.co/1IeLmZPJAF

#python #programming #developer #morioh #programmer #coding #softwaredeveloper #computerscience #webdev #webdeveloper #webdevelopment #pyflow",128,37,2023-04-01 03:01:44,1641999257359253504,2023-04-01 03:01:44,1,37,128,"['python', 'programming', 'developer', 'morioh', 'programmer', 'coding', 'softwaredeveloper', 'computerscience', 'webdev', 'webdeveloper', 'webdevelopment', 'pyflow']",[],en,https://twitter.com/pythoncodequs/status/1641999257359253504,1641999257359253504,2023,4,1,03:01:44,737913022006579200,pythoncodequs
1641903616582729731,"Best #Statistics Books for Data Science! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS  #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode 
https://t.co/nBacuY8DXD https://t.co/l8pWnULiVr",217,68,2023-03-31 20:41:41,1641903616582729731,2023-03-31 20:41:41,1,68,217,"['Statistics', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1641903616582729731,1641903616582729731,2023,3,31,20:41:41,4263007693,gp_pulipaka
1641928818351915009,"#SQL Joins Cheat-Sheet #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #blockchain #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode  
https://t.co/UxhoasoWFw https://t.co/dh5e4SUwQz",458,154,2023-03-31 22:21:50,1641928818351915009,2023-03-31 22:21:50,7,154,458,"['SQL', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'blockchain', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/Sheraj99/status/1641928818351915009,1641928818351915009,2023,3,31,22:21:50,268619848,Sheraj99
1641997186773790721,"Coding for Absolute Beginners and Cybersecurity: 5 BOOKS IN 1 THE PROGRAMMING BIBLE: Learn Well the Fundamental Functions of Python, Java, C++ and How to Protect Your Data from Hacker Attacks [ Free]: https://t.co/OxGy26QNf2",40,4,2023-04-01 02:53:30,1641997186773790721,2023-04-01 02:53:30,1,4,40,,[],en,https://twitter.com/TayOnTech/status/1641997186773790721,1641996839455948800,2023,4,1,02:53:30,200988337,TayOnTech
1641885856289153024,"Big opportunity for creative + entrepreneurial MDs: 
 ""I have been using [GPT-4] to write programs in Python &amp; Unity (programming languages I do not know at all!) by just telling it what I want in words...  It told me what files to download, what websites to go to, &amp; what to do""",17,0,2023-03-31 19:31:07,1641885856289153024,2023-03-31 19:31:07,3,0,17,,[],en,https://twitter.com/tberzin/status/1641885856289153024,1641885856289153024,2023,3,31,19:31:07,341469337,tberzin
1641839288731025412,"Best #Tableau Data Visualization Books to Read. #BigData #Analytics #DataScience #IoT #AI #MachineLearning #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode
https://t.co/VnAYk6ZRZ4 https://t.co/gokSVaLKVl",57,30,2023-03-31 16:26:04,1641839288731025412,2023-03-31 16:26:04,1,30,57,"['Tableau', 'BigData', 'Analytics', 'DataScience', 'IoT', 'AI', 'MachineLearning', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1641839288731025412,1641839288731025412,2023,3,31,16:26:04,4263007693,gp_pulipaka
1641833114929442816,"11 Best  Books For Beginners And Advanced Experts. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode 
https://t.co/wZpryH80Zo https://t.co/vdSAFCcnPS",115,48,2023-03-31 16:01:33,1641833114929442816,2023-03-31 16:01:33,1,48,115,"['BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1641833114929442816,1641833114929442816,2023,3,31,16:01:33,4263007693,gp_pulipaka
1641827195936030720,"Fundamentals of Deep Learning. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books #Statistics #Programming #Coding #100DaysofCode 
https://t.co/AknEPTCYJo https://t.co/SmRwLFxqf5",122,49,2023-03-31 15:38:01,1641827195936030720,2023-03-31 15:38:01,0,49,122,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Statistics', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1641827195936030720,1641827195936030720,2023,3,31,15:38:01,4263007693,gp_pulipaka
